"x","y","color","zone","maize.zone"
20,117,"white","Empty","Empty"
20,116,"white","Empty","Empty"
20,115,"white","Empty","Empty"
20,114,"yellow","Natural","No_Yield"
20,113,"yellow","Natural","No_Yield"
20,112,"yellow","Natural","No_Yield"
20,111,"yellow","Natural","No_Yield"
20,110,"yellow","Natural","No_Yield"
20,109,"yellow","Natural","No_Yield"
20,108,"yellow","Natural","No_Yield"
20,107,"yellow","Natural","No_Yield"
20,106,"yellow","Natural","No_Yield"
20,105,"yellow","Natural","No_Yield"
20,104,"yellow","Natural","No_Yield"
20,103,"yellow","Natural","No_Yield"
20,102,"yellow","Natural","No_Yield"
20,101,"yellow","Natural","No_Yield"
20,100,"yellow","Natural","No_Yield"
20,99,"yellow","Natural","No_Yield"
20,98,"yellow","Natural","No_Yield"
20,97,"yellow","Natural","No_Yield"
20,96,"yellow","Natural","No_Yield"
20,95,"yellow","Natural","No_Yield"
20,94,"yellow","Natural","No_Yield"
20,93,"yellow","Natural","No_Yield"
20,92,"yellow","Natural","No_Yield"
20,91,"yellow","Natural","No_Yield"
20,90,"blue","Uplands","Yield_3"
20,89,"blue","Uplands","Yield_3"
20,88,"blue","Uplands","Yield_3"
20,87,"yellow","Natural","No_Yield"
20,86,"yellow","Natural","No_Yield"
20,85,"yellow","Natural","No_Yield"
20,84,"yellow","Natural","No_Yield"
20,83,"yellow","Natural","No_Yield"
20,82,"yellow","Natural","No_Yield"
20,81,"red","North","Yield_1"
20,80,"red","North","Yield_1"
20,79,"red","North","Yield_1"
20,78,"red","North","Yield_1"
20,77,"red","North","Yield_1"
20,76,"red","North","Yield_1"
20,75,"yellow","Natural","No_Yield"
20,74,"yellow","Natural","No_Yield"
20,73,"yellow","Natural","No_Yield"
20,72,"yellow","Natural","No_Yield"
20,71,"yellow","Natural","No_Yield"
20,70,"yellow","Natural","No_Yield"
20,69,"yellow","Natural","No_Yield"
20,68,"yellow","Natural","No_Yield"
20,67,"yellow","Natural","No_Yield"
20,66,"yellow","Natural","No_Yield"
20,65,"yellow","Natural","No_Yield"
20,64,"yellow","Natural","No_Yield"
20,63,"yellow","Natural","No_Yield"
20,62,"yellow","Natural","No_Yield"
20,61,"yellow","Natural","No_Yield"
20,60,"yellow","Natural","No_Yield"
20,59,"yellow","Natural","No_Yield"
20,58,"yellow","Natural","No_Yield"
20,57,"yellow","Natural","No_Yield"
20,56,"yellow","Natural","No_Yield"
20,55,"yellow","Natural","No_Yield"
20,54,"yellow","Natural","No_Yield"
20,53,"yellow","Natural","No_Yield"
20,52,"yellow","Natural","No_Yield"
20,51,"yellow","Natural","No_Yield"
20,50,"yellow","Natural","No_Yield"
20,49,"yellow","Natural","No_Yield"
20,48,"yellow","Natural","No_Yield"
20,47,"yellow","Natural","No_Yield"
20,46,"yellow","Natural","No_Yield"
20,45,"yellow","Natural","No_Yield"
20,44,"yellow","Natural","No_Yield"
20,43,"yellow","Natural","No_Yield"
20,42,"yellow","Natural","No_Yield"
20,41,"yellow","Natural","No_Yield"
20,40,"yellow","Natural","No_Yield"
20,39,"yellow","Natural","No_Yield"
20,38,"yellow","Natural","No_Yield"
20,37,"yellow","Natural","No_Yield"
20,36,"yellow","Natural","No_Yield"
20,35,"yellow","Natural","No_Yield"
20,34,"yellow","Natural","No_Yield"
20,33,"yellow","Natural","No_Yield"
20,32,"yellow","Natural","No_Yield"
20,31,"yellow","Natural","No_Yield"
20,30,"yellow","Natural","No_Yield"
20,29,"yellow","Natural","No_Yield"
20,28,"yellow","Natural","No_Yield"
20,27,"yellow","Natural","No_Yield"
20,26,"yellow","Natural","No_Yield"
20,25,"yellow","Natural","No_Yield"
20,24,"yellow","Natural","No_Yield"
20,23,"yellow","Natural","No_Yield"
20,22,"yellow","Natural","No_Yield"
20,21,"black","General","Yield_2"
20,20,"black","General","Yield_2"
20,19,"black","General","Yield_2"
20,18,"black","General","Yield_2"
20,17,"black","General","Yield_2"
20,16,"black","General","Yield_2"
20,15,"blue","Uplands","Yield_3"
20,14,"blue","Uplands","Yield_3"
20,13,"blue","Uplands","Yield_3"
20,12,"blue","Uplands","Yield_3"
20,11,"blue","Uplands","Yield_3"
20,10,"yellow","Natural","No_Yield"
20,9,"white","Empty","Empty"
20,8,"white","Empty","Empty"
20,7,"white","Empty","Empty"
20,6,"white","Empty","Empty"
20,5,"yellow","Natural","No_Yield"
20,4,"yellow","Natural","No_Yield"
20,3,"yellow","Natural","No_Yield"
20,2,"yellow","Natural","No_Yield"
20,1,"yellow","Natural","No_Yield"
20,0,"yellow","Natural","No_Yield"
21,119,"white","Empty","Empty"
21,118,"white","Empty","Empty"
21,117,"white","Empty","Empty"
21,116,"white","Empty","Empty"
21,115,"white","Empty","Empty"
21,114,"yellow","Natural","No_Yield"
21,113,"yellow","Natural","No_Yield"
21,112,"yellow","Natural","No_Yield"
21,111,"yellow","Natural","No_Yield"
21,110,"yellow","Natural","No_Yield"
21,109,"yellow","Natural","No_Yield"
21,108,"yellow","Natural","No_Yield"
21,107,"yellow","Natural","No_Yield"
21,106,"yellow","Natural","No_Yield"
21,105,"yellow","Natural","No_Yield"
21,104,"yellow","Natural","No_Yield"
21,103,"yellow","Natural","No_Yield"
21,102,"yellow","Natural","No_Yield"
21,101,"yellow","Natural","No_Yield"
21,100,"yellow","Natural","No_Yield"
21,99,"yellow","Natural","No_Yield"
21,98,"yellow","Natural","No_Yield"
21,97,"yellow","Natural","No_Yield"
21,96,"yellow","Natural","No_Yield"
21,95,"yellow","Natural","No_Yield"
21,94,"yellow","Natural","No_Yield"
21,93,"yellow","Natural","No_Yield"
21,92,"yellow","Natural","No_Yield"
21,91,"yellow","Natural","No_Yield"
21,90,"yellow","Natural","No_Yield"
21,89,"yellow","Natural","No_Yield"
21,88,"yellow","Natural","No_Yield"
21,87,"yellow","Natural","No_Yield"
21,86,"yellow","Natural","No_Yield"
21,85,"yellow","Natural","No_Yield"
21,84,"yellow","Natural","No_Yield"
21,83,"yellow","Natural","No_Yield"
21,82,"yellow","Natural","No_Yield"
21,81,"yellow","Natural","No_Yield"
21,80,"red","North","Yield_1"
21,79,"red","North","Yield_1"
21,78,"red","North","Yield_1"
21,77,"yellow","Natural","No_Yield"
21,76,"yellow","Natural","No_Yield"
21,75,"yellow","Natural","No_Yield"
21,74,"yellow","Natural","No_Yield"
21,73,"yellow","Natural","No_Yield"
21,72,"yellow","Natural","No_Yield"
21,71,"yellow","Natural","No_Yield"
21,70,"yellow","Natural","No_Yield"
21,69,"yellow","Natural","No_Yield"
21,68,"yellow","Natural","No_Yield"
21,67,"yellow","Natural","No_Yield"
21,66,"yellow","Natural","No_Yield"
21,65,"yellow","Natural","No_Yield"
21,64,"yellow","Natural","No_Yield"
21,63,"yellow","Natural","No_Yield"
21,62,"yellow","Natural","No_Yield"
21,61,"yellow","Natural","No_Yield"
21,60,"yellow","Natural","No_Yield"
21,59,"yellow","Natural","No_Yield"
21,58,"yellow","Natural","No_Yield"
21,57,"yellow","Natural","No_Yield"
21,56,"yellow","Natural","No_Yield"
21,55,"yellow","Natural","No_Yield"
21,54,"yellow","Natural","No_Yield"
21,53,"yellow","Natural","No_Yield"
21,52,"yellow","Natural","No_Yield"
21,51,"yellow","Natural","No_Yield"
21,50,"yellow","Natural","No_Yield"
21,49,"yellow","Natural","No_Yield"
21,48,"yellow","Natural","No_Yield"
21,47,"yellow","Natural","No_Yield"
21,46,"yellow","Natural","No_Yield"
21,45,"yellow","Natural","No_Yield"
21,44,"yellow","Natural","No_Yield"
21,43,"yellow","Natural","No_Yield"
21,42,"yellow","Natural","No_Yield"
21,41,"yellow","Natural","No_Yield"
21,40,"yellow","Natural","No_Yield"
21,39,"yellow","Natural","No_Yield"
21,38,"yellow","Natural","No_Yield"
21,37,"yellow","Natural","No_Yield"
21,36,"yellow","Natural","No_Yield"
21,35,"yellow","Natural","No_Yield"
21,34,"yellow","Natural","No_Yield"
21,33,"yellow","Natural","No_Yield"
21,32,"yellow","Natural","No_Yield"
21,31,"yellow","Natural","No_Yield"
21,30,"yellow","Natural","No_Yield"
21,29,"yellow","Natural","No_Yield"
21,28,"yellow","Natural","No_Yield"
21,27,"yellow","Natural","No_Yield"
21,26,"yellow","Natural","No_Yield"
21,25,"yellow","Natural","No_Yield"
21,24,"yellow","Natural","No_Yield"
21,23,"yellow","Natural","No_Yield"
21,22,"black","General","Yield_2"
21,21,"black","General","Yield_2"
21,20,"black","General","Yield_2"
21,19,"black","General","Yield_2"
21,18,"black","General","Yield_2"
21,17,"black","General","Yield_2"
21,16,"black","General","Yield_2"
21,15,"blue","Uplands","Yield_3"
21,14,"blue","Uplands","Yield_3"
21,13,"blue","Uplands","Yield_3"
21,12,"blue","Uplands","Yield_3"
21,11,"yellow","Natural","No_Yield"
21,10,"yellow","Natural","No_Yield"
21,9,"white","Empty","Empty"
21,8,"white","Empty","Empty"
21,7,"white","Empty","Empty"
21,6,"yellow","Natural","No_Yield"
21,5,"yellow","Natural","No_Yield"
21,4,"yellow","Natural","No_Yield"
21,3,"yellow","Natural","No_Yield"
21,2,"yellow","Natural","No_Yield"
21,1,"yellow","Natural","No_Yield"
21,0,"yellow","Natural","No_Yield"
22,119,"white","Empty","Empty"
22,118,"white","Empty","Empty"
22,117,"white","Empty","Empty"
22,116,"white","Empty","Empty"
22,115,"white","Empty","Empty"
22,114,"white","Empty","Empty"
22,113,"white","Empty","Empty"
22,112,"yellow","Natural","No_Yield"
22,111,"yellow","Natural","No_Yield"
22,110,"yellow","Natural","No_Yield"
22,109,"yellow","Natural","No_Yield"
22,108,"yellow","Natural","No_Yield"
22,107,"yellow","Natural","No_Yield"
22,106,"yellow","Natural","No_Yield"
22,105,"yellow","Natural","No_Yield"
22,104,"yellow","Natural","No_Yield"
22,103,"yellow","Natural","No_Yield"
22,102,"yellow","Natural","No_Yield"
22,101,"yellow","Natural","No_Yield"
22,100,"yellow","Natural","No_Yield"
22,99,"yellow","Natural","No_Yield"
22,98,"yellow","Natural","No_Yield"
22,97,"yellow","Natural","No_Yield"
22,96,"yellow","Natural","No_Yield"
22,95,"yellow","Natural","No_Yield"
22,94,"yellow","Natural","No_Yield"
22,93,"yellow","Natural","No_Yield"
22,92,"yellow","Natural","No_Yield"
22,91,"yellow","Natural","No_Yield"
22,90,"yellow","Natural","No_Yield"
22,89,"yellow","Natural","No_Yield"
22,88,"yellow","Natural","No_Yield"
22,87,"yellow","Natural","No_Yield"
22,86,"yellow","Natural","No_Yield"
22,85,"yellow","Natural","No_Yield"
22,84,"yellow","Natural","No_Yield"
22,83,"yellow","Natural","No_Yield"
22,82,"yellow","Natural","No_Yield"
22,81,"yellow","Natural","No_Yield"
22,80,"red","North","Yield_1"
22,79,"red","North","Yield_1"
22,78,"yellow","Natural","No_Yield"
22,77,"yellow","Natural","No_Yield"
22,76,"yellow","Natural","No_Yield"
22,75,"yellow","Natural","No_Yield"
22,74,"yellow","Natural","No_Yield"
22,73,"yellow","Natural","No_Yield"
22,72,"yellow","Natural","No_Yield"
22,71,"yellow","Natural","No_Yield"
22,70,"yellow","Natural","No_Yield"
22,69,"yellow","Natural","No_Yield"
22,68,"yellow","Natural","No_Yield"
22,67,"yellow","Natural","No_Yield"
22,66,"yellow","Natural","No_Yield"
22,65,"yellow","Natural","No_Yield"
22,64,"yellow","Natural","No_Yield"
22,63,"yellow","Natural","No_Yield"
22,62,"yellow","Natural","No_Yield"
22,61,"yellow","Natural","No_Yield"
22,60,"yellow","Natural","No_Yield"
22,59,"yellow","Natural","No_Yield"
22,58,"yellow","Natural","No_Yield"
22,57,"yellow","Natural","No_Yield"
22,56,"yellow","Natural","No_Yield"
22,55,"yellow","Natural","No_Yield"
22,54,"yellow","Natural","No_Yield"
22,53,"yellow","Natural","No_Yield"
22,52,"yellow","Natural","No_Yield"
22,51,"yellow","Natural","No_Yield"
22,50,"yellow","Natural","No_Yield"
22,49,"yellow","Natural","No_Yield"
22,48,"yellow","Natural","No_Yield"
22,47,"yellow","Natural","No_Yield"
22,46,"yellow","Natural","No_Yield"
22,45,"yellow","Natural","No_Yield"
22,44,"yellow","Natural","No_Yield"
22,43,"yellow","Natural","No_Yield"
22,42,"yellow","Natural","No_Yield"
22,41,"yellow","Natural","No_Yield"
22,40,"yellow","Natural","No_Yield"
22,39,"yellow","Natural","No_Yield"
22,38,"yellow","Natural","No_Yield"
22,37,"yellow","Natural","No_Yield"
22,36,"yellow","Natural","No_Yield"
22,35,"yellow","Natural","No_Yield"
22,34,"yellow","Natural","No_Yield"
22,33,"yellow","Natural","No_Yield"
22,32,"yellow","Natural","No_Yield"
22,31,"yellow","Natural","No_Yield"
22,30,"yellow","Natural","No_Yield"
22,29,"yellow","Natural","No_Yield"
22,28,"yellow","Natural","No_Yield"
22,27,"yellow","Natural","No_Yield"
22,26,"yellow","Natural","No_Yield"
22,25,"yellow","Natural","No_Yield"
22,24,"yellow","Natural","No_Yield"
22,23,"black","General","Yield_2"
22,22,"black","General","Yield_2"
22,21,"black","General","Yield_2"
22,20,"black","General","Yield_2"
22,19,"black","General","Yield_2"
22,18,"black","General","Yield_2"
22,17,"black","General","Yield_2"
22,16,"black","General","Yield_2"
22,15,"blue","Uplands","Yield_3"
22,14,"blue","Uplands","Yield_3"
22,13,"blue","Uplands","Yield_3"
22,12,"yellow","Natural","No_Yield"
22,11,"yellow","Natural","No_Yield"
22,10,"yellow","Natural","No_Yield"
22,9,"yellow","Natural","No_Yield"
22,8,"white","Empty","Empty"
22,7,"yellow","Natural","No_Yield"
22,6,"yellow","Natural","No_Yield"
22,5,"yellow","Natural","No_Yield"
22,4,"yellow","Natural","No_Yield"
22,3,"yellow","Natural","No_Yield"
22,2,"yellow","Natural","No_Yield"
22,1,"yellow","Natural","No_Yield"
22,0,"yellow","Natural","No_Yield"
23,119,"white","Empty","Empty"
23,118,"white","Empty","Empty"
23,117,"white","Empty","Empty"
23,116,"white","Empty","Empty"
23,115,"white","Empty","Empty"
23,114,"white","Empty","Empty"
23,113,"white","Empty","Empty"
23,112,"white","Empty","Empty"
23,111,"white","Empty","Empty"
23,110,"white","Empty","Empty"
23,109,"yellow","Natural","No_Yield"
23,108,"yellow","Natural","No_Yield"
23,107,"yellow","Natural","No_Yield"
23,106,"yellow","Natural","No_Yield"
23,105,"yellow","Natural","No_Yield"
23,104,"yellow","Natural","No_Yield"
23,103,"yellow","Natural","No_Yield"
23,102,"yellow","Natural","No_Yield"
23,101,"yellow","Natural","No_Yield"
23,100,"yellow","Natural","No_Yield"
23,99,"yellow","Natural","No_Yield"
23,98,"yellow","Natural","No_Yield"
23,97,"yellow","Natural","No_Yield"
23,96,"yellow","Natural","No_Yield"
23,95,"yellow","Natural","No_Yield"
23,94,"yellow","Natural","No_Yield"
23,93,"yellow","Natural","No_Yield"
23,92,"yellow","Natural","No_Yield"
23,91,"yellow","Natural","No_Yield"
23,90,"yellow","Natural","No_Yield"
23,89,"yellow","Natural","No_Yield"
23,88,"yellow","Natural","No_Yield"
23,87,"yellow","Natural","No_Yield"
23,86,"yellow","Natural","No_Yield"
23,85,"yellow","Natural","No_Yield"
23,84,"yellow","Natural","No_Yield"
23,83,"yellow","Natural","No_Yield"
23,82,"yellow","Natural","No_Yield"
23,81,"yellow","Natural","No_Yield"
23,80,"red","North","Yield_1"
23,79,"yellow","Natural","No_Yield"
23,78,"yellow","Natural","No_Yield"
23,77,"yellow","Natural","No_Yield"
23,76,"yellow","Natural","No_Yield"
23,75,"yellow","Natural","No_Yield"
23,74,"yellow","Natural","No_Yield"
23,73,"yellow","Natural","No_Yield"
23,72,"yellow","Natural","No_Yield"
23,71,"yellow","Natural","No_Yield"
23,70,"yellow","Natural","No_Yield"
23,69,"yellow","Natural","No_Yield"
23,68,"yellow","Natural","No_Yield"
23,67,"yellow","Natural","No_Yield"
23,66,"yellow","Natural","No_Yield"
23,65,"yellow","Natural","No_Yield"
23,64,"yellow","Natural","No_Yield"
23,63,"yellow","Natural","No_Yield"
23,62,"yellow","Natural","No_Yield"
23,61,"yellow","Natural","No_Yield"
23,60,"yellow","Natural","No_Yield"
23,59,"yellow","Natural","No_Yield"
23,58,"yellow","Natural","No_Yield"
23,57,"yellow","Natural","No_Yield"
23,56,"yellow","Natural","No_Yield"
23,55,"yellow","Natural","No_Yield"
23,54,"yellow","Natural","No_Yield"
23,53,"yellow","Natural","No_Yield"
23,52,"yellow","Natural","No_Yield"
23,51,"yellow","Natural","No_Yield"
23,50,"yellow","Natural","No_Yield"
23,49,"yellow","Natural","No_Yield"
23,48,"yellow","Natural","No_Yield"
23,47,"yellow","Natural","No_Yield"
23,46,"yellow","Natural","No_Yield"
23,45,"yellow","Natural","No_Yield"
23,44,"yellow","Natural","No_Yield"
23,43,"yellow","Natural","No_Yield"
23,42,"yellow","Natural","No_Yield"
23,41,"yellow","Natural","No_Yield"
23,40,"yellow","Natural","No_Yield"
23,39,"yellow","Natural","No_Yield"
23,38,"yellow","Natural","No_Yield"
23,37,"yellow","Natural","No_Yield"
23,36,"yellow","Natural","No_Yield"
23,35,"yellow","Natural","No_Yield"
23,34,"yellow","Natural","No_Yield"
23,33,"yellow","Natural","No_Yield"
23,32,"yellow","Natural","No_Yield"
23,31,"yellow","Natural","No_Yield"
23,30,"yellow","Natural","No_Yield"
23,29,"yellow","Natural","No_Yield"
23,28,"yellow","Natural","No_Yield"
23,27,"yellow","Natural","No_Yield"
23,26,"yellow","Natural","No_Yield"
23,25,"yellow","Natural","No_Yield"
23,24,"black","General","Yield_2"
23,23,"black","General","Yield_2"
23,22,"black","General","Yield_2"
23,21,"black","General","Yield_2"
23,20,"black","General","Yield_2"
23,19,"black","General","Yield_2"
23,18,"black","General","Yield_2"
23,17,"black","General","Yield_2"
23,16,"black","General","Yield_2"
23,15,"blue","Uplands","Yield_3"
23,14,"blue","Uplands","Yield_3"
23,13,"yellow","Natural","No_Yield"
23,12,"yellow","Natural","No_Yield"
23,11,"yellow","Natural","No_Yield"
23,10,"yellow","Natural","No_Yield"
23,9,"yellow","Natural","No_Yield"
23,8,"yellow","Natural","No_Yield"
23,7,"yellow","Natural","No_Yield"
23,6,"yellow","Natural","No_Yield"
23,5,"yellow","Natural","No_Yield"
23,4,"yellow","Natural","No_Yield"
23,3,"yellow","Natural","No_Yield"
23,2,"yellow","Natural","No_Yield"
23,1,"yellow","Natural","No_Yield"
23,0,"yellow","Natural","No_Yield"
24,119,"white","Empty","Empty"
24,118,"white","Empty","Empty"
24,117,"white","Empty","Empty"
24,116,"white","Empty","Empty"
24,115,"white","Empty","Empty"
24,114,"white","Empty","Empty"
24,113,"white","Empty","Empty"
24,112,"white","Empty","Empty"
24,111,"white","Empty","Empty"
24,110,"white","Empty","Empty"
24,109,"white","Empty","Empty"
24,108,"white","Empty","Empty"
24,107,"white","Empty","Empty"
24,106,"yellow","Natural","No_Yield"
24,105,"yellow","Natural","No_Yield"
24,104,"yellow","Natural","No_Yield"
24,103,"yellow","Natural","No_Yield"
24,102,"yellow","Natural","No_Yield"
24,101,"yellow","Natural","No_Yield"
24,100,"yellow","Natural","No_Yield"
24,99,"yellow","Natural","No_Yield"
24,98,"yellow","Natural","No_Yield"
24,97,"yellow","Natural","No_Yield"
24,96,"yellow","Natural","No_Yield"
24,95,"yellow","Natural","No_Yield"
24,94,"yellow","Natural","No_Yield"
24,93,"yellow","Natural","No_Yield"
24,92,"yellow","Natural","No_Yield"
24,91,"yellow","Natural","No_Yield"
24,90,"yellow","Natural","No_Yield"
24,89,"yellow","Natural","No_Yield"
24,88,"yellow","Natural","No_Yield"
24,87,"yellow","Natural","No_Yield"
24,86,"yellow","Natural","No_Yield"
24,85,"yellow","Natural","No_Yield"
24,84,"yellow","Natural","No_Yield"
24,83,"yellow","Natural","No_Yield"
24,82,"yellow","Natural","No_Yield"
24,81,"white","North Dunes","Sand_dune"
24,80,"white","North Dunes","Sand_dune"
24,79,"yellow","Natural","No_Yield"
24,78,"yellow","Natural","No_Yield"
24,77,"yellow","Natural","No_Yield"
24,76,"yellow","Natural","No_Yield"
24,75,"yellow","Natural","No_Yield"
24,74,"yellow","Natural","No_Yield"
24,73,"yellow","Natural","No_Yield"
24,72,"yellow","Natural","No_Yield"
24,71,"yellow","Natural","No_Yield"
24,70,"yellow","Natural","No_Yield"
24,69,"yellow","Natural","No_Yield"
24,68,"yellow","Natural","No_Yield"
24,67,"yellow","Natural","No_Yield"
24,66,"yellow","Natural","No_Yield"
24,65,"yellow","Natural","No_Yield"
24,64,"yellow","Natural","No_Yield"
24,63,"yellow","Natural","No_Yield"
24,62,"yellow","Natural","No_Yield"
24,61,"yellow","Natural","No_Yield"
24,60,"yellow","Natural","No_Yield"
24,59,"yellow","Natural","No_Yield"
24,58,"yellow","Natural","No_Yield"
24,57,"yellow","Natural","No_Yield"
24,56,"yellow","Natural","No_Yield"
24,55,"yellow","Natural","No_Yield"
24,54,"yellow","Natural","No_Yield"
24,53,"yellow","Natural","No_Yield"
24,52,"yellow","Natural","No_Yield"
24,51,"yellow","Natural","No_Yield"
24,50,"yellow","Natural","No_Yield"
24,49,"yellow","Natural","No_Yield"
24,48,"yellow","Natural","No_Yield"
24,47,"yellow","Natural","No_Yield"
24,46,"yellow","Natural","No_Yield"
24,45,"yellow","Natural","No_Yield"
24,44,"yellow","Natural","No_Yield"
24,43,"yellow","Natural","No_Yield"
24,42,"yellow","Natural","No_Yield"
24,41,"yellow","Natural","No_Yield"
24,40,"yellow","Natural","No_Yield"
24,39,"yellow","Natural","No_Yield"
24,38,"yellow","Natural","No_Yield"
24,37,"yellow","Natural","No_Yield"
24,36,"yellow","Natural","No_Yield"
24,35,"yellow","Natural","No_Yield"
24,34,"yellow","Natural","No_Yield"
24,33,"yellow","Natural","No_Yield"
24,32,"yellow","Natural","No_Yield"
24,31,"yellow","Natural","No_Yield"
24,30,"yellow","Natural","No_Yield"
24,29,"yellow","Natural","No_Yield"
24,28,"yellow","Natural","No_Yield"
24,27,"yellow","Natural","No_Yield"
24,26,"black","General","Yield_2"
24,25,"black","General","Yield_2"
24,24,"black","General","Yield_2"
24,23,"black","General","Yield_2"
24,22,"black","General","Yield_2"
24,21,"black","General","Yield_2"
24,20,"black","General","Yield_2"
24,19,"black","General","Yield_2"
24,18,"black","General","Yield_2"
24,17,"black","General","Yield_2"
24,16,"blue","Uplands","Yield_3"
24,15,"blue","Uplands","Yield_3"
24,14,"yellow","Natural","No_Yield"
24,13,"yellow","Natural","No_Yield"
24,12,"yellow","Natural","No_Yield"
24,11,"yellow","Natural","No_Yield"
24,10,"yellow","Natural","No_Yield"
24,9,"yellow","Natural","No_Yield"
24,8,"yellow","Natural","No_Yield"
24,7,"yellow","Natural","No_Yield"
24,6,"yellow","Natural","No_Yield"
24,5,"yellow","Natural","No_Yield"
24,4,"yellow","Natural","No_Yield"
24,3,"yellow","Natural","No_Yield"
24,2,"yellow","Natural","No_Yield"
24,1,"yellow","Natural","No_Yield"
24,0,"yellow","Natural","No_Yield"
25,119,"white","Empty","Empty"
25,118,"white","Empty","Empty"
25,117,"white","Empty","Empty"
25,116,"white","Empty","Empty"
25,115,"white","Empty","Empty"
25,114,"white","Empty","Empty"
25,113,"white","Empty","Empty"
25,112,"white","Empty","Empty"
25,111,"white","Empty","Empty"
25,110,"white","Empty","Empty"
25,109,"white","Empty","Empty"
25,108,"white","Empty","Empty"
25,107,"white","Empty","Empty"
25,106,"white","Empty","Empty"
25,105,"white","Empty","Empty"
25,104,"yellow","Natural","No_Yield"
25,103,"yellow","Natural","No_Yield"
25,102,"yellow","Natural","No_Yield"
25,101,"yellow","Natural","No_Yield"
25,100,"yellow","Natural","No_Yield"
25,99,"yellow","Natural","No_Yield"
25,98,"yellow","Natural","No_Yield"
25,97,"yellow","Natural","No_Yield"
25,96,"yellow","Natural","No_Yield"
25,95,"yellow","Natural","No_Yield"
25,94,"yellow","Natural","No_Yield"
25,93,"yellow","Natural","No_Yield"
25,92,"yellow","Natural","No_Yield"
25,91,"yellow","Natural","No_Yield"
25,90,"yellow","Natural","No_Yield"
25,89,"yellow","Natural","No_Yield"
25,88,"yellow","Natural","No_Yield"
25,87,"yellow","Natural","No_Yield"
25,86,"yellow","Natural","No_Yield"
25,85,"yellow","Natural","No_Yield"
25,84,"yellow","Natural","No_Yield"
25,83,"yellow","Natural","No_Yield"
25,82,"yellow","Natural","No_Yield"
25,81,"white","North Dunes","Sand_dune"
25,80,"white","North Dunes","Sand_dune"
25,79,"white","North Dunes","Sand_dune"
25,78,"white","North Dunes","Sand_dune"
25,77,"red","North","Yield_1"
25,76,"red","North","Yield_1"
25,75,"red","North","Yield_1"
25,74,"red","North","Yield_1"
25,73,"red","North","Yield_1"
25,72,"red","North","Yield_1"
25,71,"yellow","Natural","No_Yield"
25,70,"yellow","Natural","No_Yield"
25,69,"yellow","Natural","No_Yield"
25,68,"yellow","Natural","No_Yield"
25,67,"yellow","Natural","No_Yield"
25,66,"yellow","Natural","No_Yield"
25,65,"yellow","Natural","No_Yield"
25,64,"yellow","Natural","No_Yield"
25,63,"yellow","Natural","No_Yield"
25,62,"yellow","Natural","No_Yield"
25,61,"yellow","Natural","No_Yield"
25,60,"yellow","Natural","No_Yield"
25,59,"yellow","Natural","No_Yield"
25,58,"yellow","Natural","No_Yield"
25,57,"yellow","Natural","No_Yield"
25,56,"yellow","Natural","No_Yield"
25,55,"yellow","Natural","No_Yield"
25,54,"yellow","Natural","No_Yield"
25,53,"yellow","Natural","No_Yield"
25,52,"yellow","Natural","No_Yield"
25,51,"yellow","Natural","No_Yield"
25,50,"yellow","Natural","No_Yield"
25,49,"yellow","Natural","No_Yield"
25,48,"yellow","Natural","No_Yield"
25,47,"yellow","Natural","No_Yield"
25,46,"yellow","Natural","No_Yield"
25,45,"yellow","Natural","No_Yield"
25,44,"yellow","Natural","No_Yield"
25,43,"yellow","Natural","No_Yield"
25,42,"yellow","Natural","No_Yield"
25,41,"yellow","Natural","No_Yield"
25,40,"yellow","Natural","No_Yield"
25,39,"yellow","Natural","No_Yield"
25,38,"yellow","Natural","No_Yield"
25,37,"yellow","Natural","No_Yield"
25,36,"yellow","Natural","No_Yield"
25,35,"yellow","Natural","No_Yield"
25,34,"yellow","Natural","No_Yield"
25,33,"yellow","Natural","No_Yield"
25,32,"yellow","Natural","No_Yield"
25,31,"yellow","Natural","No_Yield"
25,30,"yellow","Natural","No_Yield"
25,29,"yellow","Natural","No_Yield"
25,28,"black","General","Yield_2"
25,27,"black","General","Yield_2"
25,26,"black","General","Yield_2"
25,25,"black","General","Yield_2"
25,24,"black","General","Yield_2"
25,23,"black","General","Yield_2"
25,22,"black","General","Yield_2"
25,21,"black","General","Yield_2"
25,20,"black","General","Yield_2"
25,19,"black","General","Yield_2"
25,18,"black","General","Yield_2"
25,17,"black","General","Yield_2"
25,16,"blue","Uplands","Yield_3"
25,15,"yellow","Natural","No_Yield"
25,14,"yellow","Natural","No_Yield"
25,13,"yellow","Natural","No_Yield"
25,12,"yellow","Natural","No_Yield"
25,11,"yellow","Natural","No_Yield"
25,10,"yellow","Natural","No_Yield"
25,9,"yellow","Natural","No_Yield"
25,8,"yellow","Natural","No_Yield"
25,7,"yellow","Natural","No_Yield"
25,6,"yellow","Natural","No_Yield"
25,5,"yellow","Natural","No_Yield"
25,4,"yellow","Natural","No_Yield"
25,3,"yellow","Natural","No_Yield"
25,2,"yellow","Natural","No_Yield"
25,1,"yellow","Natural","No_Yield"
25,0,"white","Empty","Empty"
26,119,"white","Empty","Empty"
26,118,"white","Empty","Empty"
26,117,"white","Empty","Empty"
26,116,"white","Empty","Empty"
26,115,"white","Empty","Empty"
26,114,"white","Empty","Empty"
26,113,"white","Empty","Empty"
26,112,"white","Empty","Empty"
26,111,"white","Empty","Empty"
